"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"22911"	"ABAT"	1.1033104809825	2.55038838252799	12.7319032088231	0.00035947054864558	0.0294916526167251
"2274"	"LOC512286"	0.733558936405797	5.4033298020529	12.6931401183318	0.00036699944981322	0.0298203454678393
"13464"	"OCSTAMP"	2.00278585087511	1.97315535740507	12.6621019577852	0.000373142468763231	0.0298203454678393
"20049"	"SLC12A7"	0.792300015830069	5.98235471902554	12.6569501187675	0.000374172102150901	0.0298203454678393
"4607"	"GPR84"	1.34109901961048	3.9573493136112	12.6523425562318	0.000375095385224155	0.0298203454678393
"24214"	"NRG1"	1.56819099002631	3.35988561295079	12.6493704788534	0.000375692161667015	0.0298203454678393
"10793"	"NPC2"	0.957179108475919	7.7422344246154	12.6451760854139	0.000376536002184964	0.0298203454678393
"17319"	"CEBPA"	0.909363573196884	3.84907955455875	12.5198566096977	0.000402649789251219	0.0313618278827334
"16353"	"STX2"	0.878936853378091	6.08380847866997	12.5192563606981	0.000402779167089979	0.0313618278827334
"2529"	"ECM1"	1.00824715720344	4.20346428378844	12.51884865209	0.000402867068634485	0.0313618278827334
"12840"	"DSTN"	1.1686829282162	3.17704768204284	12.4714357318951	0.000413222364447848	0.0319701754226994
"7121"	"RAB3D"	1.13433790811608	6.18835581603221	12.4618489377821	0.00041534860413404	0.0319701754226994
"23960"	"CTBP2"	0.653267179903111	5.1886625689142	12.3830412377865	0.000433250897296025	0.033161846613703
"14023"	"RIDA"	1.1991213359583	7.88293482418284	12.2692107163429	0.000460492993801343	0.0350511917115122
"12567"	"LAMP1"	0.799132645648685	8.44739909089813	12.1936704111376	0.00047951940937347	0.0362977647946183
"2430"	"S100A9"	1.61282054225894	10.0958161890327	12.180276776997	0.000482974773594458	0.0363584471044927
"9784"	"TXNDC16"	1.09788471593648	2.28043363609368	12.1571622393636	0.000488997204584464	0.0365387970675236
"26268"	"SHROOM4"	2.32088475239016	2.55306285968305	12.1417443125772	0.000493056388169222	0.0365387970675236
"21844"	"C23H6orf25"	1.21669261521734	4.81070348053396	12.1405542998101	0.000493371101196399	0.0365387970675236
"22335"	"CNDP2"	0.808797342460976	6.77236706305065	12.1130662630962	0.000500697341404362	0.0365866937827415
"16754"	"GGT5"	1.22927359495465	3.76990699019685	12.1115777040881	0.000501097198796387	0.0365866937827415
"11316"	"IL1B"	0.944610181790314	7.99623404359031	12.1081137551076	0.000502028934468681	0.0365866937827415
"3970"	"CFAP69"	1.41753925566812	0.710415033736622	12.0695485038854	0.000512521114372533	0.0370185982778853
"2864"	"LOC513659"	1.75739503519754	6.46594760336378	12.0665026618738	0.000513359146981841	0.0370185982778853
"24023"	"LOC107131400"	1.55082989820717	0.105225750676755	12.0213328223337	0.000525950783228869	0.0374635126008583
"16521"	"SDS"	1.49655266062014	12.6515928919823	12.0203411299422	0.000526230699481474	0.0374635126008583
"7993"	"LOC104968958"	3.96181350918019	0.306880324564786	12.0140216035675	0.000528017992361828	0.0374635126008583
"13886"	"LY96"	1.03291455012324	5.25223954827752	12.0050504966111	0.000530565736430272	0.0374635126008583
"18766"	"CD68"	1.21548479318801	6.43213111276663	11.9958173497316	0.000533200858124762	0.0374635126008583
"11906"	"NACC2"	1.03451760141938	2.84393021397985	11.9041312654423	0.000560095839468623	0.0391524137579571
"11324"	"IL1RN"	0.932501826514995	7.41753410540977	11.8874294233976	0.000565140635245598	0.0392418008755433
"5375"	"PTPRO"	1.63691374427913	1.13231649375642	11.8787889086348	0.000567768485848878	0.0392418008755433
"5219"	"ASCL4"	1.42920059484418	0.838234327400906	11.8715909185959	0.000569967037021612	0.0392418008755433
"12758"	"OPTN"	0.789317891532792	5.03865259170764	11.8542206428011	0.00057530807422999	0.039367434819956
"2428"	"S100A8"	1.76012728077308	9.5818817846557	11.8470150699022	0.00057753845696016	0.039367434819956
"17650"	"PVRL2"	1.1770363862719	3.62566628889454	11.8349206960927	0.000581301742168243	0.03942779786855
"779"	"ATP1B3"	0.621833290627449	5.87307771502111	11.8065753390193	0.0005902189939256	0.0398354208658849
"26613"	"TLR8"	1.0545280993603	6.75967453981541	11.7752484617802	0.000600235004510728	0.0401161941307389
"8255"	"C8H9orf72"	0.664869674111433	4.63026952972314	11.7636716671827	0.000603979687568714	0.0401680083367522
"21502"	"BOLA-DMB"	0.754058157700445	7.97389940203395	11.7547740291426	0.00060687378481189	0.0401680083367522
"23110"	"SULT1A1"	0.993184481157058	6.45836652328722	11.7125868777043	0.00062078760549142	0.0408913989559516
"22854"	"MEFV"	1.13208111091844	5.21149437340676	11.7033276036914	0.000623884285205435	0.0408987492421037
"3933"	"SKAP2"	1.18419972268934	7.83150472757728	11.6853543017958	0.000629939895657299	0.0410990786209555
"21369"	"PLXND1"	0.802803845169397	3.75672481939735	11.6761512188749	0.000633063566100137	0.041107127578853
"10707"	"GPHN"	1.09313162983174	4.42179198584284	11.610166914484	0.000655922656317769	0.0423905486519328
"11481"	"RBKS"	1.40213345292861	4.21362752680349	11.5598144019209	0.000673925798718612	0.0433495651091253
"9601"	"DYNLT1"	1.01817581423602	5.74658904243312	11.5477562975771	0.000678310652655743	0.0434277301497025
"6404"	"PARM1"	1.35012195747703	3.61482439769548	11.5127481236521	0.000691205146417444	0.0438435264401176
"5394"	"HEBP1"	0.777485611901649	4.63453393058401	11.4825151755912	0.00070253990634645	0.044357139432501
"8866"	"NFIL3"	1.13600713932842	6.15307272003128	11.3632852160183	0.000749102059726887	0.0469171542112431
"10576"	"C10H15orf48"	1.35528484713942	7.20948969294289	11.3612216581651	0.000749934805653766	0.0469171542112431
"11212"	"MCFD2"	0.588874527599986	5.93285997332217	11.2928746106384	0.000778051195645757	0.0484549065070114
"232"	"LOC104970840"	1.03680132104329	2.55093369293628	11.2807016496735	0.000783169510664639	0.0485529659077657
"25198"	"SNX15"	0.854609823820391	3.85768040110267	11.2693299644071	0.000787981652791374	0.0486312460580838
"24186"	"LOC104976076"	1.40170606141807	6.66444206260543	11.2552534162044	0.000793979817144111	0.0487816927116209
