"genes"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"19525"	"UBALD2"	0.87549300874356	7.31426166945931	9.90185119309791	0.00165112597037649	0.0229627233019849
"13152"	"RTFDC1"	0.7307687043167	6.10041781775057	9.90097732725764	0.00165191019672442	0.0229627233019849
"23078"	"IL4R"	0.601187673187242	6.30724471245457	9.88450978227007	0.00166675929538621	0.0231456857618409
"15826"	"EFHD2"	0.859222223487131	8.41974846232384	9.86968308667315	0.00168024447629877	0.0233093571433964
"21116"	"IL17RD"	1.44610781150629	1.22352879974849	9.86511263591688	0.00168442364281486	0.0233437296761817
"6419"	"CXCL10"	1.16730456889827	2.85951375300094	9.85041328096949	0.00169793610012831	0.0235072485305352
"9601"	"DYNLT1"	0.972423241750705	5.69707901190658	9.83777871419663	0.00170963823519326	0.0236453997851326
"21574"	"MAPK14"	0.577385162710248	7.61983503373211	9.83127264733246	0.00171569599427666	0.0237052860437823
"16064"	"MIR29C"	1.27638005113337	1.12046709766822	9.82554714294262	0.00172104496571566	0.0237349544167084
"4423"	"NUB1"	0.726952519520078	7.55593530671404	9.82524634153827	0.0017213264519	0.0237349544167084
"2541"	"LOC100847236"	1.61292771224131	4.17961306121281	9.82342361559337	0.00172303313404093	0.0237349544167084
"13303"	"DLGAP4"	0.621904718914549	6.52279183802913	9.81907924121858	0.00172710784070495	0.0237672212381865
"10444"	"RAB8B"	0.761992867630859	7.81048378309636	9.78864900609972	0.00175592424982082	0.0241395598271961
"1001"	"MORC3"	0.665509373797549	7.20144618094161	9.7865438238949	0.00175793571351028	0.0241430210103714
"5294"	"FGD4"	0.785101461841174	6.29463257330956	9.77542992630252	0.00176859360993375	0.024265104328291
"26214"	"WAS"	0.575276790677801	7.01109206220592	9.76986261971298	0.00177395708310803	0.0243143768034387
"21597"	"PIM1"	0.737025101365953	6.99093986321779	9.76634652318919	0.00177735293559525	0.0243366090582503
"7221"	"RFX2"	1.55442256289135	2.96858901468972	9.76012068984787	0.0017833820245648	0.0243948169262503
"13888"	"LOC101904383"	1.36953309081857	0.780297902104754	9.75205779753183	0.00179122093216261	0.024477640626764
"7356"	"LOC107132617"	0.800921858975585	4.51630145116602	9.74607135237387	0.00179706365556093	0.0245330481137273
"13624"	"GSDMD"	0.906126192073353	7.34222762570917	9.73861118381595	0.00180437176128253	0.0246083305813084
"19910"	"PTGER4"	0.629231320745636	7.20947550036695	9.73472625614491	0.00180818942035727	0.0246359074948379
"19660"	"HELZ"	0.623727324524062	6.7088961621927	9.72817238224109	0.00181464837529827	0.024699380663782
"7277"	"MAP2K2"	0.811230137499833	7.15482403076479	9.72468753547579	0.00181809226836609	0.0247217303488432
"19178"	"RAB5C"	0.696581053242927	7.23973692570259	9.70959259984571	0.0018330864656196	0.024861670125556
"21307"	"NRADD"	0.847288532988637	5.17510610134329	9.70922933746409	0.00183344884397317	0.024861670125556
"24476"	"SLC25A16"	0.665360600346751	4.75040474088832	9.70885736843563	0.00183381998302206	0.024861670125556
"6074"	"LAMTOR3"	0.656474137376889	6.10021496610587	9.70067881139283	0.00184199956165632	0.0249479111410905
"20114"	"IGF1R"	0.811707210235536	4.50758946852897	9.66837846997701	0.00187466700195117	0.0253653168311342
"8106"	"ERAP2"	0.81028064497403	7.1776416763282	9.66118779462313	0.0018820189594706	0.0254383226761357
"22097"	"TRIM38"	0.669978377531409	6.4196673994496	9.65947855244823	0.00188377083374299	0.0254383226761357
"329"	"HCLS1"	0.66362994155827	8.46186508862874	9.65642513769011	0.00188690452210138	0.0254555850965889
"18656"	"UBE2G1"	0.880315461737314	7.90194700893459	9.64831667576282	0.00189525182560076	0.0255430796141871
"17486"	"LOC104972805"	1.67983577628583	0.0940713813394732	9.62191992771663	0.00192268629216517	0.0258873954156096
"24450"	"ARID5B"	0.634465219216844	6.22054564770878	9.60324320452377	0.00194234011881068	0.0261263788530221
"235"	"CD47"	0.781419387057231	9.28336477218322	9.59390216410807	0.00195224613201111	0.0262235348536307
"20272"	"TM6SF1"	0.609844128742965	6.7197269565248	9.59283061666386	0.00195338575950514	0.0262235348536307
"13115"	"PPP1R3D"	0.671213749852792	4.56489803012926	9.58477660508668	0.00196197309082852	0.0263130701917569
"23644"	"TCTN3"	0.844121251997064	3.23171041620053	9.56273628249034	0.00198566907529841	0.0266048630010686
"25"	"IFNAR1"	0.765086422079924	8.04557798828378	9.56024989419166	0.00198836038918706	0.0266149312581917
"14018"	"STK3"	0.718576478485936	3.73990910980937	9.55413844361649	0.00199499126706975	0.0266776609982427
"21280"	"SHISA5"	0.953319187982104	6.06340135331495	9.54243879294465	0.00200774791094627	0.0268221045162443
"17877"	"KLK1"	-1.14292694001092	0.181790663765525	9.54008779060085	0.00201032127493836	0.0268303578717454
"13508"	"PTPN1"	0.60143976649017	7.06331689473547	9.52694372719283	0.00202477026507657	0.0269969368676876
"6024"	"PAPSS1"	0.60400852658097	6.18963024692567	9.51893011316044	0.00203363108511985	0.0270887558134411
"18882"	"SPECC1"	0.586262448845275	4.76886004842018	9.51281038907707	0.00204042426151845	0.027117375346444
"17485"	"LOC104968439"	1.74032901097959	1.79241779678199	9.51229615931855	0.00204099612718602	0.027117375346444
"23824"	"MXI1"	0.825251772485782	4.95041595729936	9.51100936620455	0.00204242785893402	0.027117375346444
"13887"	"LOC104974050"	1.05217219938365	2.8676646725997	9.50987972578979	0.0020436855764011	0.027117375346444
"7182"	"MYO1F"	0.705162800393203	8.95384842357763	9.50756414889844	0.00204626614551692	0.0271253831077219
"6433"	"CCNG2"	-0.438709778223057	5.2225531377375	9.50179070659043	0.00205271469316361	0.0271845999905451
"16058"	"PLXNA2"	1.01726822520723	1.67535148101574	9.48064957427223	0.00207650431483702	0.0274731332686247
"1928"	"TMEM50A"	0.780829172531578	7.60213631204266	9.47675766481108	0.0020809141673919	0.0275049541200548
"15645"	"KIF1B"	0.643652957277974	5.16276634881283	9.47074601885546	0.00208774452730859	0.0275686765300037
"16216"	"ZNF330"	0.808642642058512	6.46987185122021	9.45366221338371	0.00210727931312005	0.0277998770923146
"5706"	"PDGFB"	-0.682204124309825	3.49785549124507	9.44709229950136	0.00211484105878142	0.0278728331666485
"6075"	"DAPP1"	1.04752495265876	6.28866426734961	9.44326993058306	0.00211925313071628	0.0279041774984908
"3209"	"SLC6A9"	0.774322428348042	5.66804671336347	9.41913125215114	0.00214733229389234	0.028246787221671
"11451"	"LOC104973412"	1.5648356779276	1.87016140249364	9.41511185162482	0.00215204434932856	0.0282579920072201
"12437"	"LOC107131255"	1.16066165697563	4.03814281884441	9.41427517766474	0.00215302652349727	0.0282579920072201
"24976"	"TIRAP"	0.721881443766449	4.4988148740414	9.4131373542811	0.00215436294748923	0.0282579920072201
"16353"	"STX2"	0.80590776946228	6.00662141507823	9.41110753154256	0.00215674915384529	0.0282622716244101
"8432"	"LOC107131327"	1.38352404688258	0.867529246528892	9.40918058456537	0.00215901690238602	0.0282649922716949
"3043"	"LOC101903356"	1.16248151457639	2.42751471624441	9.40079787378769	0.00216891036531557	0.028354793490198
"24266"	"IDO2"	1.76206920544605	3.40493668608785	9.3998687998902	0.0021700097058825	0.028354793490198
"18697"	"RNF167"	0.70094806800583	5.96928701540828	9.39739767489803	0.00217293645290939	0.0283660210598638
"11400"	"UGP2"	0.731701106834925	6.88098656119481	9.387496686229	0.00218470318351401	0.028492516804004
"4770"	"ARF3"	0.614693966830218	7.22381901948044	9.38306973660075	0.0021899852359797	0.0285342805675607
"13883"	"UBE2W"	0.674023722271238	5.46792092268456	9.38033886675154	0.00219325005442704	0.028549706590834
"26023"	"TMEM164"	0.766089032228781	7.35997434905288	9.37479387777544	0.00219989441493857	0.0286090534340826
"1976"	"C1QB"	-1.52570433999856	3.66626056248354	9.37150768562282	0.00220384177232169	0.0286332472691796
"11015"	"IL1R1"	0.657020168942419	6.12606732749922	9.36682211179797	0.00220948248820768	0.0286793753436229
"19544"	"H3F3B"	0.71213611723534	9.77468834670326	9.35298950605215	0.00222622041576294	0.0288693233499693
"10169"	"OSGEP"	0.557383645836553	6.03084334031606	9.34943629327297	0.00223054065005106	0.0288790041805005
"20360"	"PSTPIP1"	0.700353524350509	8.50226360352781	9.34883959837111	0.00223126698526665	0.0288790041805005
"26401"	"LOC107132078"	1.53411128351685	1.78435432922874	9.34640571326637	0.00223423215198385	0.0288790041805005
"13217"	"CCM2L"	1.37757118316827	1.2634144682982	9.34545910103384	0.00223538647519618	0.0288790041805005
"9358"	"AKIRIN2"	0.613174788064898	6.52796575901845	9.33902333812323	0.0022432504641148	0.0289428899796298
"13482"	"STAU1"	0.567524719117136	6.96132046524797	9.33796149070044	0.00224455065148149	0.0289428899796298
"7206"	"TNFSF9"	1.07673282043962	2.37771937819601	9.33402034623307	0.00224938310436694	0.0289779682553187
"757"	"PLSCR1"	0.643161034997229	6.61604838732174	9.31411283708179	0.00227395457843584	0.029242009778035
"1535"	"CYP20A1"	0.740402767981205	5.1317505231289	9.313962054008	0.00227414172253377	0.029242009778035
"24013"	"INPP5A"	0.598499821279689	5.40785134612964	9.30950891014369	0.00227967578325496	0.0292857226088559
"9843"	"TLE3"	0.736170527215438	7.38126564290371	9.29285188874266	0.00230049739207096	0.0295255605418275
"25517"	"XIAP"	0.613562648357053	6.86501408055813	9.28813924382234	0.00230642323301668	0.0295739502401764
"17304"	"DPY19L3"	0.865675898983134	3.93989314727494	9.27404359745361	0.00232424017906846	0.0297745800717267
"19905"	"CARD6"	0.582838652438884	7.02878891606141	9.25562253426369	0.00234773515155993	0.0300475058576513
"24319"	"NKIRAS1"	0.988036596718653	3.43011481590278	9.24471143233457	0.00236176510815739	0.030198897748294
"19623"	"KCNJ16"	1.53937293968474	4.94514038658837	9.24127414412395	0.00236620251646408	0.0302274660390011
"23547"	"IPMK"	0.785223500326286	5.90096520802316	9.23823773262133	0.00237012944490198	0.0302494660316792
"9578"	"IPCEF1"	0.613358493004825	6.61536174305233	9.22564043551432	0.00238649202445299	0.0304299912411664
"21703"	"VEGFA"	0.800261051238854	2.97489712019864	9.20671583142607	0.00241128883440282	0.0307071159299917
"19328"	"MAP3K3"	0.625644379640246	7.60476451989144	9.20564330321045	0.00241270196592792	0.0307071159299917
"8682"	"BIN3"	0.709820743346597	5.50259012820172	9.17373282210807	0.00245513297866979	0.0312181876435121
"19258"	"ITGA2B"	0.80237665615295	5.84097789588541	9.14603627583391	0.0024925743181272	0.0316043034899481
"488"	"SENP2"	0.667875178911689	7.32664065689556	9.1449886478819	0.00249400186484014	0.0316043034899481
"7710"	"TGFBI"	0.891248429783738	8.49735146178953	9.14490485850443	0.00249411607598447	0.0316043034899481
"2711"	"CD53"	0.796545817373148	8.99797685236091	9.14446708689445	0.00249471287752287	0.0316043034899481
"16378"	"UBC"	0.679948765875207	11.0012396279995	9.14213404773867	0.0024978958884882	0.0316154350461791
"9353"	"PNRC1"	0.635106376669683	8.5460006821375	9.09287181753609	0.00256607625883647	0.0324484481762547
"7393"	"GRAMD3"	0.593477546156058	6.58452988272701	9.08856747109695	0.00257212261280859	0.0324949560292209
"25520"	"SH2D1A"	-0.518584660341671	5.05940756213216	9.0833711243531	0.00257944123866353	0.0325574367934348
"21829"	"C2"	1.49285962954602	4.46925966100041	9.07944759518308	0.00258498120883452	0.0325973733319942
"2804"	"AGL"	0.636509841495443	4.87677179875623	9.07107936307499	0.00259683742571045	0.0327168131136339
"9213"	"FAM26F"	1.15599957621613	2.74472452820243	9.05996410937969	0.00261267106377699	0.0328860981605691
"17460"	"ACTN4"	0.593814378195717	8.03501013119194	9.05303260243457	0.00262259454871545	0.0329807490452576
"9058"	"STOM"	0.783297253006819	6.87474758310203	9.04830957529521	0.00262937817613466	0.0330357770847687
"25022"	"SLC15A3"	1.0144200075141	5.41181687782639	9.04449537635761	0.00263486946384159	0.0330744821993656
"6972"	"MIR27A"	1.20492128814298	0.720664215431834	9.04113017100553	0.00263972400388087	0.033105131017592
"24537"	"P4HA1"	0.635468507801222	4.56749542766909	9.03734496922728	0.00264519526930303	0.0331434512281622
"5568"	"LOC100847453"	1.20551502314472	0.551411948849152	9.02287964124744	0.00266621024991368	0.0333510526037891
"6301"	"HOPX"	-0.771042916133334	5.6543870508084	9.02259483583516	0.00266662570746039	0.0333510526037891
"4036"	"VPS41"	0.609528809861108	6.69263618252554	9.00952270824405	0.00268576547520394	0.0335598381783225
"18778"	"TMEM88"	1.39825571291519	1.40339812449329	8.99732639037235	0.00270374867557401	0.0337538051218156
"5787"	"BIK"	1.24846434584228	1.29527431297584	8.97978128356872	0.00272983322014287	0.0340484652548728
"8126"	"PAM"	0.892459674147665	6.35458001342891	8.94747379462549	0.00277853561661603	0.0346244401997929
"19831"	"MIER3"	0.566219669987846	6.37272724980593	8.93815947108602	0.00279273981597432	0.0347441749218078
"4973"	"ARHGAP9"	0.736497219944143	6.75644188098828	8.93601927256339	0.00279601399032647	0.0347441749218078
"24974"	"LOC107131966"	1.3371537427327	1.67391841000173	8.93475315535427	0.00279795278964846	0.0347441749218078
"19524"	"QRICH2"	0.993079381463881	1.20233531553352	8.9345437626092	0.00279827356330886	0.0347441749218078
"12400"	"LOC100848700"	0.809140940970533	2.93112445434639	8.9270289029771	0.0028098105077137	0.0348558771842966
"5222"	"FBXO7"	0.669582771863235	6.21182247498962	8.91979288298327	0.0028209650209195	0.0349626378383158
"9179"	"PKIB"	-0.904453476398168	4.43754950838224	8.91587223068979	0.00282702758148078	0.0349831641049572
"3823"	"TFEC"	0.955071573048706	5.17732145007086	8.91542448905463	0.00282772077204064	0.0349831641049572
"22155"	"TPMT"	0.836749509132446	6.05623422920985	8.89346557273986	0.00286193010641679	0.035374487441476
"16232"	"RAB33B"	0.594707284820704	5.31972153907183	8.88490149872445	0.0028753855581041	0.0355088117526447
"21898"	"PPP1R10"	0.588327755362082	6.08717861020369	8.87761160718134	0.00288688969052366	0.0356053182267548
"23767"	"NT5C2"	0.645947222034994	6.5725157027465	8.8766626863335	0.00288839061125204	0.0356053182267548
"20237"	"IQGAP1"	0.687197431883768	9.64699536636345	8.87177341679831	0.00289613660547535	0.0356687560387089
"12334"	"LOC107132998"	0.960310290762262	2.26541891778686	8.86345194641152	0.00290936872905221	0.0357995865135393
"11124"	"CRIM1"	-0.574418157875541	4.94303492767193	8.84886685424382	0.00293270906854132	0.036054451989594
"7892"	"CSNK1A1"	0.605691441656223	8.01176851924055	8.84548374227828	0.00293815014063121	0.0360890062036349
"18644"	"TAX1BP3"	0.77319594713376	5.61370868951591	8.83195191510438	0.00296001616013086	0.0363250641475808
"19632"	"ABCA9"	1.85363624133925	0.767573048127601	8.81456037972682	0.00298836201435044	0.0366401490946274
"25154"	"MACROD1"	0.747813873589475	4.52032855280002	8.80224990019469	0.00300859296961831	0.0368552638778243
"12681"	"LOC101904563"	0.953316654550844	2.9243812384736	8.80012828895944	0.00301209364058933	0.0368592257425443
"8754"	"UBE2R2"	0.573320083821431	6.46516100964291	8.79879877680506	0.00301428945212352	0.0368592257425443
"24283"	"IKBKB"	0.503084951180202	6.63984543341542	8.79052818951108	0.00302798565826249	0.0369937339549077
"4649"	"ITGB7"	0.673439699092643	9.53502229255785	8.78705693697819	0.00303375292025788	0.0370312189198738
"13460"	"ELMO2"	0.600160332466578	6.8416969956322	8.78527378207137	0.00303671985438691	0.0370344856908341
"10925"	"LOC100848375"	0.925840238601732	4.33284613617929	8.78128116767389	0.00304337373116599	0.037082671040495
"6010"	"SEC24B"	0.527308932982463	6.49396812691539	8.76328649426474	0.00307354699723826	0.0374170938794223
"22571"	"PIAS2"	0.531508701916422	6.42103861089702	8.74464109320775	0.00310513210264459	0.0377680961420955
"23261"	"LAT2"	0.812065963222081	7.30282510271176	8.73463906967322	0.00312221112501441	0.0379275382538651
"19200"	"EZH1"	0.569691099349966	7.78660398653689	8.73336436350696	0.00312439460467175	0.0379275382538651
"7090"	"S1PR5"	-0.904879098732311	4.22292579233549	8.73211630158415	0.00312653394789515	0.0379275382538651
"24116"	"IRF2"	0.64242209728072	6.90309461675237	8.71815516549852	0.00315056687656455	0.0381616461484987
"6584"	"LOC107132584"	1.40432988390841	1.09530098157361	8.71767578548465	0.00315139541444964	0.0381616461484987
"12420"	"LOC101902555"	1.0241461581256	3.24160758679726	8.70715162988389	0.00316964076108617	0.0383487400724005
"23598"	"PCGF5"	0.676571303039231	5.75339224226789	8.70293083148161	0.00317698833012996	0.0384037708276503
"2528"	"LOC104971510"	1.31858123932581	0.791038865910304	8.69730741275209	0.00318680448061463	0.0384885189031979
"20231"	"FURIN"	0.675654475006148	6.08826963774389	8.68677791791291	0.0032052675639978	0.0386774590835971
"7117"	"KANK2"	-0.874351707553561	1.57089716064549	8.68516264865912	0.00320810948077367	0.0386777346891167
"25233"	"RELA"	0.584903289339015	6.67103774477527	8.67952339593506	0.0032180513147025	0.0387635329567325
"2425"	"S100A7"	-1.34368604847312	1.13776169497584	8.66910264223429	0.00323650525609427	0.0389516246610644
"14371"	"PDZD3"	1.39624723334415	1.19787720508287	8.65972367447682	0.00325320626186058	0.0391183084248266
"4324"	"ZYX"	0.635781004050238	8.63648640963144	8.65694261031341	0.00325817528272186	0.0391437520831383
"3745"	"GSAP"	0.741687130431348	6.72070229843935	8.63955773966925	0.00328941272603289	0.0394844642179975
"18350"	"GDPD1"	0.803525147761663	4.71666113490207	8.63659463544971	0.00329476716677927	0.0395141656715137
"25850"	"IKBKG"	0.515242759883251	6.36375538587855	8.61820150025173	0.00332820300155227	0.0398803014683818
"2187"	"SLAMF7"	-0.555827945435207	5.30255290917349	8.61559850676432	0.00333296261407466	0.0399024843500038
"25145"	"RTN3"	0.611944074989881	5.3145558137168	8.61230373357897	0.00333899707848341	0.0399398778699149
"12115"	"KIAA0226L"	0.518855378902801	6.90708560144669	8.60697060464435	0.00334878839142405	0.0400221051657996
"6441"	"BMP2K"	0.553774185244956	6.88245609426563	8.58398328540549	0.00339132690826686	0.0404952177383997
"7942"	"MFAP3"	0.598824376241518	5.75744121895402	8.56786150319746	0.00342148794780818	0.0408198388208072
"12456"	"LOC100847548"	0.983033897045451	2.65321821143613	8.5608138925557	0.00343475831871086	0.0409425578911494
"9722"	"KIAA1191"	0.604858959451688	6.88454460387698	8.53223883788488	0.00348910241956399	0.0415542406218906
"18736"	"GABARAP"	0.82346729505385	7.73180557411774	8.52917582403754	0.00349497930194064	0.0415881318496319
"7600"	"GZMM"	-1.05814776951331	2.08046817050613	8.51775797096368	0.00351697510431088	0.0418136034931935
"13266"	"ITCH"	0.532069674191143	7.49466409726182	8.51512141336007	0.0035220742444833	0.0418379728435592
"7192"	"VAV1"	0.656651671284606	7.2035200249369	8.50796804766031	0.00353594685335593	0.0419664280519406
"19373"	"WDR45B"	0.597982245810222	6.14977400793263	8.50470489533257	0.00354229356403237	0.0420054171983786
"19868"	"FST"	-0.782954367595391	2.50461959134633	8.49189317781383	0.00356732410152006	0.0422657052442619
"21500"	"TAP1"	0.627978080767131	8.91522807323475	8.48580576672032	0.00357928016613083	0.0423707712504874
"13525"	"ZNF217"	0.600366681329121	7.27910924189408	8.46051353266589	0.00362939369908009	0.0429269668546369
"18585"	"SCARF1"	1.26884526504554	4.02792762140859	8.45549272522184	0.00363942639878443	0.0430085531363672
"26184"	"RP2"	0.638603986944848	6.13951218253814	8.4432884522702	0.00366393103684329	0.0432462957646704
"2406"	"SLC39A1"	0.589368658920337	5.24433280305878	8.44225452002135	0.003666014736412	0.0432462957646704
"16946"	"ZDHHC7"	0.715312030113517	6.88795165531153	8.44077397371592	0.00366900060277524	0.0432462957646704
"6521"	"LRPAP1"	0.68119216423881	6.39108078022185	8.42568414576039	0.00369957418318134	0.0435692341572944
"1329"	"LOC107131300"	0.897455366431626	2.56758451300536	8.3933240295004	0.00376601583187747	0.0443136682790385
"13203"	"HM13"	0.557271803835494	7.02119572811213	8.3815198225201	0.00379055319636619	0.0445641729684183
"25232"	"SIPA1"	0.697576125683903	7.76914876352487	8.36793303106494	0.00381899741405382	0.0448601408568651
"20732"	"RCOR1"	0.581364882546128	6.26984341562575	8.36505387062054	0.00382505282015356	0.0448928354940178
"5324"	"FGFR1OP2"	0.517112389483621	6.94608545039104	8.36051007877181	0.00383462913009932	0.0449646804823826
"14883"	"TSKU"	1.24068328167939	2.04219004645223	8.35904175303273	0.00383772892455321	0.0449646804823826
"23431"	"BRI3"	0.894310639155891	5.41944565904958	8.35592047121649	0.00384432675936357	0.0450035521659285
"26065"	"LOC101906009"	1.00825691015376	2.29626876070915	8.33924616807413	0.00387976925578294	0.0453797392918516
"6455"	"RASGEF1B"	0.874747780813826	5.85484853520138	8.33280192116714	0.00389355589394767	0.0455022034624889
"1368"	"ARHGAP15"	0.735708848456249	7.58493049279421	8.29992331585602	0.00396467525151993	0.0462939101709391
"25081"	"MYRF"	1.29178317620667	0.388227443890081	8.29616215175831	0.00397289479148527	0.0463504392339948
"19183"	"STAT5A"	0.548974382700503	7.04361105787072	8.29318826262835	0.00397940611632742	0.0463869599966119
"20399"	"UBL7"	0.630544765475363	6.14663211855419	8.29082861710872	0.00398458028093881	0.0464078450377593
"14819"	"PDE2A"	-0.732563141785687	4.82947716693415	8.28859506489403	0.00398948425803012	0.0464255504836075
"5201"	"KIAA1033"	0.578519488569678	6.59043696309116	8.27783466798047	0.00401319593731486	0.0466619053050508
"20804"	"DBNL"	0.683527400990727	7.93122777498882	8.27468062403733	0.00402017334901482	0.046703453301002
"12534"	"LOC107131142"	1.0754389319819	2.7830509883926	8.26344800393785	0.00404512269608811	0.0469535392473171
"9355"	"RNGTT"	0.584476408245918	6.47129194579138	8.2507579531996	0.00407349884018481	0.0472429451287706
"10975"	"TMEM131"	0.525473629846544	6.71421286729722	8.24573652062324	0.00408478309495843	0.0473338041071197
"11761"	"ZBTB34"	0.524109071277586	5.15362581539816	8.2399818954077	0.00409775411789862	0.0474440392384549
"1978"	"C1QA"	-1.50719658645272	3.05644532343359	8.23589873801197	0.004106983039413	0.0475107987358739
"20177"	"LOC508153"	0.590946786289391	6.94093368765364	8.18875145150153	0.00421509230524622	0.0487203592485073
"19700"	"CREBRF"	0.646511916133562	7.59130290497575	8.18524681150589	0.00422324323039786	0.0487734824251336
"17828"	"IRF3"	0.823992321087268	7.26313698868156	8.1822988201482	0.00423011195102564	0.0488117207469065
"17523"	"SERTAD3"	0.729336277689901	5.34425172369976	8.15863227344875	0.00428566792605779	0.0494112302063133
"6209"	"LOC101901948"	0.764450670729129	6.6667107808652	8.13488003199632	0.00434217202835376	0.0499977700608885
"17575"	"GSK3A"	0.592780576095024	6.69726699606684	8.13418801558807	0.00434382958546495	0.0499977700608885
